{'outOfRailTime': 1.0992352055639365, 'outOfRailVelocity': 22.32840826028348, 'apogeeTime': 14.088977643445952, 'apogeeAltitude': 821.292904012819, 'apogeeX': 118.27151073246459, 'apogeeY': 111.16309591960488, 'impactTime': 60.694795448118434, 'impactX': 341.6708219361888, 'impactY': 45.091876632461506, 'impactVelocity': -18.784260807327726, 'initialStaticMargin': 1.6177622956044735, 'outOfRailStaticMargin': 1.793513824216867, 'finalStaticMargin': 2.634930552842011, 'numberOfEvents': 1, 'maxVelocity': 123.08233304554474, 'drogueTriggerTime': 13.03809523809524, 'drogueInflatedTime': 14.382248116505686, 'drogueInflatedVelocity': 11.991430980850943}
{'outOfRailTime': 1.108042730133564, 'outOfRailVelocity': 22.03922210345508, 'apogeeTime': 13.662316714802376, 'apogeeAltitude': 761.7319600052376, 'apogeeX': 115.48143333296285, 'apogeeY': 95.85254091958997, 'impactTime': 58.56462892746453, 'impactX': 321.7770260954583, 'impactY': 26.217203167884687, 'impactVelocity': -17.238284661184597, 'initialStaticMargin': 1.6180319384888933, 'outOfRailStaticMargin': 1.8012047512113223, 'finalStaticMargin': 2.6488114809499868, 'numberOfEvents': 1, 'maxVelocity': 117.80388443897431, 'drogueTriggerTime': 12.647619047619049, 'drogueInflatedTime': 15.331628308360411, 'drogueInflatedVelocity': 19.109975432821948}
{'outOfRailTime': 1.1887853542294269, 'outOfRailVelocity': 21.250884214685183, 'apogeeTime': 14.542529601626116, 'apogeeAltitude': 853.438877362315, 'apogeeX': 148.93756421146247, 'apogeeY': 145.69175684859945, 'impactTime': 61.41529234893141, 'impactX': 390.4930637150808, 'impactY': 93.95453314273344, 'impactVelocity': -19.441550092613678, 'initialStaticMargin': 1.7313148191081884, 'outOfRailStaticMargin': 1.8936460157370265, 'finalStaticMargin': 2.7180401647182375, 'numberOfEvents': 1, 'maxVelocity': 124.62518351965973, 'drogueTriggerTime': 13.609523809523811, 'drogueInflatedTime': 14.926487334463133, 'drogueInflatedVelocity': 15.13870833456464}
{'outOfRailTime': 1.0422481480750547, 'outOfRailVelocity': 23.215043929946145, 'apogeeTime': 14.18083978944677, 'apogeeAltitude': 839.5351946060161, 'apogeeX': 124.90686790780961, 'apogeeY': 105.96975436002897, 'impactTime': 63.79511581440533, 'impactX': 358.3872403532278, 'impactY': 21.768522946572606, 'impactVelocity': -17.377724929860772, 'initialStaticMargin': 1.7805358246215597, 'outOfRailStaticMargin': 1.9540396213042657, 'finalStaticMargin': 2.7566195947350125, 'numberOfEvents': 1, 'maxVelocity': 124.39573738097066, 'drogueTriggerTime': 13.257142857142858, 'drogueInflatedTime': 15.33079040226568, 'drogueInflatedVelocity': 15.897396977838454}
{'outOfRailTime': 0.9916392577888904, 'outOfRailVelocity': 23.8898976837472, 'apogeeTime': 13.786575923955215, 'apogeeAltitude': 799.7669858861541, 'apogeeX': 100.29556949708689, 'apogeeY': 100.22817467297806, 'impactTime': 59.769402333717984, 'impactX': 309.76720864888813, 'impactY': 31.40725100910574, 'impactVelocity': -18.32154710337573, 'initialStaticMargin': 2.09112669757142, 'outOfRailStaticMargin': 2.283295901230438, 'finalStaticMargin': 3.1261578058416095, 'numberOfEvents': 1, 'maxVelocity': 121.53836758296087, 'drogueTriggerTime': 12.8, 'drogueInflatedTime': 14.379985537773045, 'drogueInflatedVelocity': 11.817686002461546}
{'outOfRailTime': 1.2502182295914357, 'outOfRailVelocity': 20.20411387055839, 'apogeeTime': 14.137793441733495, 'apogeeAltitude': 779.0062791254315, 'apogeeX': 113.76108838381846, 'apogeeY': 102.45363671825731, 'impactTime': 60.57026511280652, 'impactX': 329.8009904609966, 'impactY': 33.0282122922632, 'impactVelocity': -17.778234982678292, 'initialStaticMargin': 2.1608861854523522, 'outOfRailStaticMargin': 2.3491302219303742, 'finalStaticMargin': 3.2665978858546207, 'numberOfEvents': 1, 'maxVelocity': 115.30464714401839, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 14.50083087534771, 'drogueInflatedVelocity': 11.95509119483081}
{'outOfRailTime': 0.9372319906870484, 'outOfRailVelocity': 25.374269547153837, 'apogeeTime': 14.61439557644893, 'apogeeAltitude': 932.8582754433014, 'apogeeX': 142.82234027530072, 'apogeeY': 125.31889331318659, 'impactTime': 67.88013254606285, 'impactX': 406.21810918333404, 'impactY': 34.0611359383044, 'impactVelocity': -18.177556022170712, 'initialStaticMargin': 1.9926855293099064, 'outOfRailStaticMargin': 2.1711332068992166, 'finalStaticMargin': 3.0014225145286297, 'numberOfEvents': 1, 'maxVelocity': 134.9381060402068, 'drogueTriggerTime': 13.771428571428572, 'drogueInflatedTime': 15.32769503916283, 'drogueInflatedVelocity': 14.455080481927341}
{'outOfRailTime': 1.0083175534426254, 'outOfRailVelocity': 23.5976795282641, 'apogeeTime': 13.84269768730667, 'apogeeAltitude': 806.5558275533813, 'apogeeX': 96.710788444778, 'apogeeY': 84.78098248313084, 'impactTime': 59.399315543429616, 'impactX': 302.4546592785846, 'impactY': 9.231643587967385, 'impactVelocity': -18.424267369457777, 'initialStaticMargin': 1.91543550608123, 'outOfRailStaticMargin': 2.1174357100383467, 'finalStaticMargin': 3.0202200224791964, 'numberOfEvents': 1, 'maxVelocity': 121.6994634472268, 'drogueTriggerTime': 12.771428571428572, 'drogueInflatedTime': 14.79751363823463, 'drogueInflatedVelocity': 13.050680179252863}
{'outOfRailTime': 1.162121201403463, 'outOfRailVelocity': 21.503442374619976, 'apogeeTime': 14.260976389752205, 'apogeeAltitude': 824.8902558697832, 'apogeeX': 124.2650860758438, 'apogeeY': 108.50006159295596, 'impactTime': 64.33892947255006, 'impactX': 357.1394952574061, 'impactY': 23.09313319707253, 'impactVelocity': -16.882646723239958, 'initialStaticMargin': 1.7807467701012922, 'outOfRailStaticMargin': 1.9490139808499038, 'finalStaticMargin': 2.776788413153222, 'numberOfEvents': 1, 'maxVelocity': 122.25601241499645, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.417561014468445, 'drogueInflatedVelocity': 16.048353506289036}
{'outOfRailTime': 1.0144745051009991, 'outOfRailVelocity': 23.75167113055126, 'apogeeTime': 14.2481482130714, 'apogeeAltitude': 858.6432239645856, 'apogeeX': 107.83116385538264, 'apogeeY': 106.00076613303754, 'impactTime': 64.7917638543338, 'impactX': 340.95123642045525, 'impactY': 20.021226282690304, 'impactVelocity': -17.841206783035293, 'initialStaticMargin': 1.8628320814768617, 'outOfRailStaticMargin': 2.0414638781946657, 'finalStaticMargin': 2.8750146935125716, 'numberOfEvents': 1, 'maxVelocity': 127.16291933805948, 'drogueTriggerTime': 13.295238095238096, 'drogueInflatedTime': 14.633551069427686, 'drogueInflatedVelocity': 11.282226516960558}
{'outOfRailTime': 0.5208890542582582, 'outOfRailVelocity': 39.351358554981516, 'apogeeTime': 13.876676618815798, 'apogeeAltitude': 918.1603659640609, 'apogeeX': 109.9154624762273, 'apogeeY': 80.8231014756914, 'impactTime': 70.57799231109627, 'impactX': 370.85489323438753, 'impactY': -42.33582624466765, 'impactVelocity': -16.960664989441113, 'initialStaticMargin': 1.5367182482646358, 'outOfRailStaticMargin': 1.7944123103435057, 'finalStaticMargin': 2.5627816666802814, 'numberOfEvents': 1, 'maxVelocity': 142.20518519142473, 'drogueTriggerTime': 12.81904761904762, 'drogueInflatedTime': 13.652400534380611, 'drogueInflatedVelocity': 9.371720418941887}
{'outOfRailTime': 0.8164613535007422, 'outOfRailVelocity': 27.840350655819552, 'apogeeTime': 14.232674212097768, 'apogeeAltitude': 899.4036790684031, 'apogeeX': 116.70673096072755, 'apogeeY': 97.1626126069994, 'impactTime': 72.36058279185353, 'impactX': 378.777808075668, 'impactY': -25.636274512449262, 'impactVelocity': -15.53773839732505, 'initialStaticMargin': 2.5670687220013257, 'outOfRailStaticMargin': 2.7781067081343163, 'finalStaticMargin': 3.6474049250397034, 'numberOfEvents': 1, 'maxVelocity': 132.35079488814378, 'drogueTriggerTime': 13.476190476190478, 'drogueInflatedTime': 15.701423531853742, 'drogueInflatedVelocity': 17.34558826787555}
{'outOfRailTime': 1.0837204981219866, 'outOfRailVelocity': 22.759523603520556, 'apogeeTime': 14.617365133916213, 'apogeeAltitude': 890.273219046541, 'apogeeX': 106.65160552867476, 'apogeeY': 123.73654397868738, 'impactTime': 63.904556142202935, 'impactX': 335.44501660211057, 'impactY': 50.29574484300205, 'impactVelocity': -18.612704404742168, 'initialStaticMargin': 2.3056164974686277, 'outOfRailStaticMargin': 2.4837669733982675, 'finalStaticMargin': 3.3644030007173686, 'numberOfEvents': 1, 'maxVelocity': 128.7287661899004, 'drogueTriggerTime': 13.63809523809524, 'drogueInflatedTime': 15.81839909852044, 'drogueInflatedVelocity': 15.941179121793038}
{'outOfRailTime': 0.9651011629800078, 'outOfRailVelocity': 24.789218517660586, 'apogeeTime': 14.532270465649448, 'apogeeAltitude': 911.4173628633162, 'apogeeX': 116.33080187554003, 'apogeeY': 104.02693408939378, 'impactTime': 66.93949939701231, 'impactX': 361.8886096867541, 'impactY': 7.427945095106559, 'impactVelocity': -17.84425543476298, 'initialStaticMargin': 2.129297984469484, 'outOfRailStaticMargin': 2.302060443013051, 'finalStaticMargin': 3.105760180296348, 'numberOfEvents': 1, 'maxVelocity': 132.35041874485643, 'drogueTriggerTime': 13.695238095238096, 'drogueInflatedTime': 15.60787114000547, 'drogueInflatedVelocity': 14.72741355533588}
{'outOfRailTime': 1.1643383723912268, 'outOfRailVelocity': 21.608106414776845, 'apogeeTime': 14.693248026198491, 'apogeeAltitude': 879.8420543176971, 'apogeeX': 131.27970204991507, 'apogeeY': 130.69009562833838, 'impactTime': 61.47283855971031, 'impactX': 364.2641009716593, 'impactY': 72.76703213049227, 'impactVelocity': -19.643532200295564, 'initialStaticMargin': 2.134092325593042, 'outOfRailStaticMargin': 2.293963552160263, 'finalStaticMargin': 3.102695603154407, 'numberOfEvents': 1, 'maxVelocity': 126.48401690831228, 'drogueTriggerTime': 13.771428571428572, 'drogueInflatedTime': 15.725245467897434, 'drogueInflatedVelocity': 16.096241384134636}
{'outOfRailTime': 1.1639582261273418, 'outOfRailVelocity': 21.325188848587885, 'apogeeTime': 14.07947095212384, 'apogeeAltitude': 795.1876575780138, 'apogeeX': 146.93255581336192, 'apogeeY': 132.01429123442097, 'impactTime': 59.0391773599325, 'impactX': 374.10277820033093, 'impactY': 80.98306745810886, 'impactVelocity': -18.44209978364788, 'initialStaticMargin': 2.074996728913219, 'outOfRailStaticMargin': 2.2704333164653976, 'finalStaticMargin': 3.2190075173363217, 'numberOfEvents': 1, 'maxVelocity': 119.2158792762002, 'drogueTriggerTime': 13.304761904761905, 'drogueInflatedTime': 15.176681908539765, 'drogueInflatedVelocity': 17.767574981064676}
{'outOfRailTime': 0.9504942070997454, 'outOfRailVelocity': 24.832250770446432, 'apogeeTime': 14.097497807475529, 'apogeeAltitude': 852.2465646945191, 'apogeeX': 125.93154998838165, 'apogeeY': 105.87510586995151, 'impactTime': 64.77762538997757, 'impactX': 362.8584631770192, 'impactY': 17.115663661075068, 'impactVelocity': -16.96559390329707, 'initialStaticMargin': 2.065597599630689, 'outOfRailStaticMargin': 2.2539149350236793, 'finalStaticMargin': 3.091665785186442, 'numberOfEvents': 1, 'maxVelocity': 127.2174017202108, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 15.803224830384991, 'drogueInflatedVelocity': 19.666128402317483}
{'outOfRailTime': 0.9464078110686192, 'outOfRailVelocity': 25.230561594113954, 'apogeeTime': 14.643915577072361, 'apogeeAltitude': 935.2544540332153, 'apogeeX': 150.14545068237243, 'apogeeY': 107.10229622548978, 'impactTime': 68.49552919269863, 'impactX': 419.90964887494584, 'impactY': 6.239086939467435, 'impactVelocity': -18.097473038010378, 'initialStaticMargin': 2.034625656504301, 'outOfRailStaticMargin': 2.2149021789434875, 'finalStaticMargin': 3.0656821562186534, 'numberOfEvents': 1, 'maxVelocity': 135.41452557101903, 'drogueTriggerTime': 13.704761904761906, 'drogueInflatedTime': 15.147752581182916, 'drogueInflatedVelocity': 13.380805700518643}
{'outOfRailTime': 1.0229579642194249, 'outOfRailVelocity': 23.50759283255, 'apogeeTime': 14.103279588339653, 'apogeeAltitude': 837.563140100958, 'apogeeX': 115.90396730516669, 'apogeeY': 112.60086768942867, 'impactTime': 57.04972969657327, 'impactX': 328.3356910960711, 'impactY': 65.82660427060948, 'impactVelocity': -20.828801029027673, 'initialStaticMargin': 1.9239217482196929, 'outOfRailStaticMargin': 2.113139141949748, 'finalStaticMargin': 2.9866179317766863, 'numberOfEvents': 1, 'maxVelocity': 124.86213557252815, 'drogueTriggerTime': 13.133333333333335, 'drogueInflatedTime': 14.796591090112873, 'drogueInflatedVelocity': 13.24530970973185}
{'outOfRailTime': 1.0943761597232466, 'outOfRailVelocity': 22.4895372951196, 'apogeeTime': 14.394640362689715, 'apogeeAltitude': 855.7545361011701, 'apogeeX': 176.11532567085044, 'apogeeY': 151.27669159687076, 'impactTime': 67.00639388455204, 'impactX': 443.3620989684471, 'impactY': 70.23870555229722, 'impactVelocity': -17.111928510716954, 'initialStaticMargin': 1.9306840090206832, 'outOfRailStaticMargin': 2.1098814427356936, 'finalStaticMargin': 2.9801398993164083, 'numberOfEvents': 1, 'maxVelocity': 125.74013794466815, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 14.68456500132102, 'drogueInflatedVelocity': 16.63367362724723}
{'outOfRailTime': 1.0727200130201588, 'outOfRailVelocity': 22.768208333968673, 'apogeeTime': 14.359421881859927, 'apogeeAltitude': 858.4456237173367, 'apogeeX': 70.8927767795519, 'apogeeY': 88.08153312157522, 'impactTime': 60.24162326042318, 'impactX': 268.10289428971555, 'impactY': 13.043926764438734, 'impactVelocity': -19.38697479733125, 'initialStaticMargin': 2.174340118716491, 'outOfRailStaticMargin': 2.358727573230142, 'finalStaticMargin': 3.2384677942046336, 'numberOfEvents': 1, 'maxVelocity': 125.2290125776924, 'drogueTriggerTime': 13.409523809523812, 'drogueInflatedTime': 15.53740850069586, 'drogueInflatedVelocity': 13.700222720019347}
{'outOfRailTime': 0.9661269843617595, 'outOfRailVelocity': 24.5482374532793, 'apogeeTime': 14.25431515698258, 'apogeeAltitude': 869.1807543063467, 'apogeeX': 84.91667498688288, 'apogeeY': 87.34448863239362, 'impactTime': 62.96789990229372, 'impactX': 302.5034574587638, 'impactY': 3.3051191275543927, 'impactVelocity': -18.907351036091658, 'initialStaticMargin': 2.511443459261934, 'outOfRailStaticMargin': 2.7067502110378716, 'finalStaticMargin': 3.586813915752493, 'numberOfEvents': 1, 'maxVelocity': 127.51686587983488, 'drogueTriggerTime': 13.304761904761905, 'drogueInflatedTime': 14.530898209428841, 'drogueInflatedVelocity': 9.005649647676861}
{'outOfRailTime': 0.86058129758769, 'outOfRailVelocity': 26.767229127255913, 'apogeeTime': 14.033496900905888, 'apogeeAltitude': 869.8389959965039, 'apogeeX': 122.49711408614321, 'apogeeY': 100.52839981128608, 'impactTime': 56.03003802515405, 'impactX': 343.13923358482964, 'impactY': 58.156046302168, 'impactVelocity': -22.892793831328184, 'initialStaticMargin': 2.029382755091072, 'outOfRailStaticMargin': 2.2219784540972682, 'finalStaticMargin': 3.040395617518086, 'numberOfEvents': 1, 'maxVelocity': 130.89349885093895, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 14.133970130413783, 'drogueInflatedVelocity': 11.215538902113899}
{'outOfRailTime': 1.311253011457124, 'outOfRailVelocity': 19.598156652728996, 'apogeeTime': 14.046165165546048, 'apogeeAltitude': 761.5147666231237, 'apogeeX': 110.72233758649679, 'apogeeY': 108.22170067726518, 'impactTime': 54.70028619958555, 'impactX': 304.5300624399052, 'impactY': 65.79034136678021, 'impactVelocity': -19.575930717091012, 'initialStaticMargin': 1.680074973192489, 'outOfRailStaticMargin': 1.8423127314184364, 'finalStaticMargin': 2.650746410375537, 'numberOfEvents': 1, 'maxVelocity': 114.6256644938776, 'drogueTriggerTime': 13.114285714285716, 'drogueInflatedTime': 15.354203779234224, 'drogueInflatedVelocity': 16.800673769918678}
{'outOfRailTime': 1.0226517277551328, 'outOfRailVelocity': 23.749450926168088, 'apogeeTime': 14.62892173206884, 'apogeeAltitude': 908.5457637913553, 'apogeeX': 106.35588715136527, 'apogeeY': 108.87088359011847, 'impactTime': 69.52386924454245, 'impactX': 355.9325676821274, 'impactY': 4.0591719389543375, 'impactVelocity': -16.996235098376577, 'initialStaticMargin': 2.383463314779401, 'outOfRailStaticMargin': 2.5478902598783626, 'finalStaticMargin': 3.329025549419009, 'numberOfEvents': 1, 'maxVelocity': 130.47321162352952, 'drogueTriggerTime': 13.685714285714287, 'drogueInflatedTime': 15.479986085295385, 'drogueInflatedVelocity': 13.1747111513778}
{'outOfRailTime': 1.163510921134303, 'outOfRailVelocity': 21.487291814939667, 'apogeeTime': 14.388371032838993, 'apogeeAltitude': 839.388652449682, 'apogeeX': 80.65785567460915, 'apogeeY': 87.21963684237645, 'impactTime': 65.52971305283015, 'impactX': 297.6593214843484, 'impactY': -11.72009225516902, 'impactVelocity': -16.529944977153733, 'initialStaticMargin': 2.116002495908066, 'outOfRailStaticMargin': 2.2772420171259675, 'finalStaticMargin': 3.0670842887138736, 'numberOfEvents': 1, 'maxVelocity': 122.52385858253992, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 16.030769562036383, 'drogueInflatedVelocity': 17.531948755993184}
{'outOfRailTime': 1.180499316042706, 'outOfRailVelocity': 21.270173134043862, 'apogeeTime': 14.271463584490311, 'apogeeAltitude': 821.9470659298629, 'apogeeX': 132.69808690774136, 'apogeeY': 126.40001055606665, 'impactTime': 64.5483820526562, 'impactX': 367.8654050579463, 'impactY': 48.56361299672974, 'impactVelocity': -16.415647768468332, 'initialStaticMargin': 1.7159607892313917, 'outOfRailStaticMargin': 1.8870975100263137, 'finalStaticMargin': 2.7397927493906993, 'numberOfEvents': 1, 'maxVelocity': 122.16499974431255, 'drogueTriggerTime': 13.342857142857143, 'drogueInflatedTime': 16.157243891145075, 'drogueInflatedVelocity': 21.810933835307097}
{'outOfRailTime': 0.9200923366022902, 'outOfRailVelocity': 25.39016826321163, 'apogeeTime': 13.983931372680189, 'apogeeAltitude': 844.403851465233, 'apogeeX': 99.12151302198468, 'apogeeY': 82.05784945979511, 'impactTime': 63.24879115475667, 'impactX': 318.03539011060207, 'impactY': -11.966242782033518, 'impactVelocity': -17.184690116666548, 'initialStaticMargin': 2.1658362348594626, 'outOfRailStaticMargin': 2.3515437195511817, 'finalStaticMargin': 3.149543547794852, 'numberOfEvents': 1, 'maxVelocity': 126.52910744099758, 'drogueTriggerTime': 12.961904761904764, 'drogueInflatedTime': 15.919261152637404, 'drogueInflatedVelocity': 20.159656719904152}
{'outOfRailTime': 1.1600886261932346, 'outOfRailVelocity': 21.434608505429605, 'apogeeTime': 14.155292094977419, 'apogeeAltitude': 810.0729700003571, 'apogeeX': 104.71707298037146, 'apogeeY': 102.57855042245245, 'impactTime': 62.90751576113138, 'impactX': 324.3008055321717, 'impactY': 21.135996139659706, 'impactVelocity': -17.205676236446223, 'initialStaticMargin': 1.9013655046114444, 'outOfRailStaticMargin': 2.0793259873784984, 'finalStaticMargin': 2.9421363504209816, 'numberOfEvents': 1, 'maxVelocity': 120.36361510452599, 'drogueTriggerTime': 13.295238095238096, 'drogueInflatedTime': 15.027468927093135, 'drogueInflatedVelocity': 13.449813755119603}
{'outOfRailTime': 1.3876232291291373, 'outOfRailVelocity': 18.90199861815889, 'apogeeTime': 14.302704421700312, 'apogeeAltitude': 779.7884788059494, 'apogeeX': 81.68891936124542, 'apogeeY': 82.55464556464537, 'impactTime': 61.432732398473405, 'impactX': 282.6658471596552, 'impactY': -0.841324649064198, 'impactVelocity': -17.17767439459963, 'initialStaticMargin': 1.1412556867851944, 'outOfRailStaticMargin': 1.3149964180968843, 'finalStaticMargin': 2.2237698176264664, 'numberOfEvents': 1, 'maxVelocity': 115.17455008374341, 'drogueTriggerTime': 13.380952380952381, 'drogueInflatedTime': 15.106498505092851, 'drogueInflatedVelocity': 11.488625461367647}
{'outOfRailTime': 0.6824234063927089, 'outOfRailVelocity': 32.019996010067445, 'apogeeTime': 14.322882126161232, 'apogeeAltitude': 947.7053562213332, 'apogeeX': 129.64074723749061, 'apogeeY': 113.6691085784194, 'impactTime': 69.34867133630392, 'impactX': 393.9750497137359, 'impactY': 10.358133926513982, 'impactVelocity': -17.729041001422903, 'initialStaticMargin': 2.485717726417578, 'outOfRailStaticMargin': 2.7114671643935697, 'finalStaticMargin': 3.5564323228536514, 'numberOfEvents': 1, 'maxVelocity': 139.419603048709, 'drogueTriggerTime': 13.419047619047621, 'drogueInflatedTime': 15.16813564589543, 'drogueInflatedVelocity': 14.105201691708526}
{'outOfRailTime': 1.119683688336334, 'outOfRailVelocity': 22.019315868643343, 'apogeeTime': 14.195030740148837, 'apogeeAltitude': 822.7712576760102, 'apogeeX': 169.35096894713743, 'apogeeY': 173.0033743978292, 'impactTime': 57.64173147481597, 'impactX': 407.12423597261466, 'impactY': 150.16758398167661, 'impactVelocity': -19.9672752373193, 'initialStaticMargin': 2.0517074555736707, 'outOfRailStaticMargin': 2.243259049012582, 'finalStaticMargin': 3.1776422542142218, 'numberOfEvents': 1, 'maxVelocity': 123.06428718751792, 'drogueTriggerTime': 13.200000000000001, 'drogueInflatedTime': 15.325857752612558, 'drogueInflatedVelocity': 20.352197248829018}
{'outOfRailTime': 1.129333067897897, 'outOfRailVelocity': 21.975834852698274, 'apogeeTime': 14.421160545097923, 'apogeeAltitude': 852.1093217425671, 'apogeeX': 111.42250125592535, 'apogeeY': 110.22096347505963, 'impactTime': 61.552109676432906, 'impactX': 331.904951292547, 'impactY': 39.47635218608608, 'impactVelocity': -18.59670042760299, 'initialStaticMargin': 1.9445748119304236, 'outOfRailStaticMargin': 2.1229233265967697, 'finalStaticMargin': 3.0006618042353446, 'numberOfEvents': 1, 'maxVelocity': 124.45542647624802, 'drogueTriggerTime': 13.39047619047619, 'drogueInflatedTime': 15.763206209365412, 'drogueInflatedVelocity': 16.737593327219095}
{'outOfRailTime': 0.7562714258072523, 'outOfRailVelocity': 29.402415536516532, 'apogeeTime': 13.86035233918072, 'apogeeAltitude': 866.5526009431107, 'apogeeX': 124.39488487953204, 'apogeeY': 98.04725628623684, 'impactTime': 63.952442162931476, 'impactX': 362.83051304937976, 'impactY': 8.943576215238433, 'impactVelocity': -17.87962628362965, 'initialStaticMargin': 2.0173761903566754, 'outOfRailStaticMargin': 2.2266277008153033, 'finalStaticMargin': 3.0333358846017173, 'numberOfEvents': 1, 'maxVelocity': 131.70456916805972, 'drogueTriggerTime': 12.952380952380954, 'drogueInflatedTime': 14.792636995887586, 'drogueInflatedVelocity': 14.220982428441545}
{'outOfRailTime': 0.6921179340208548, 'outOfRailVelocity': 31.761978250741848, 'apogeeTime': 14.24757830671615, 'apogeeAltitude': 942.6374098037761, 'apogeeX': 158.05619673136056, 'apogeeY': 122.49819791041544, 'impactTime': 70.77131615148164, 'impactX': 437.56015970345777, 'impactY': 14.820176714636121, 'impactVelocity': -17.02554791334058, 'initialStaticMargin': 2.0915877931103837, 'outOfRailStaticMargin': 2.316764194178161, 'finalStaticMargin': 3.1804537453285886, 'numberOfEvents': 1, 'maxVelocity': 140.51809318724327, 'drogueTriggerTime': 13.20952380952381, 'drogueInflatedTime': 15.322604866781772, 'drogueInflatedVelocity': 16.80547697966057}
{'outOfRailTime': 0.9330108344592897, 'outOfRailVelocity': 25.12754501858106, 'apogeeTime': 13.798412078210053, 'apogeeAltitude': 819.5472857330026, 'apogeeX': 122.92886610346378, 'apogeeY': 98.66567836038274, 'impactTime': 55.82136526726978, 'impactX': 331.8898397004157, 'impactY': 44.842561988455095, 'impactVelocity': -20.272333159799203, 'initialStaticMargin': 1.5306540361701426, 'outOfRailStaticMargin': 1.7128469098606491, 'finalStaticMargin': 2.5036225739591615, 'numberOfEvents': 1, 'maxVelocity': 125.5535167758926, 'drogueTriggerTime': 12.838095238095239, 'drogueInflatedTime': 15.246980565573306, 'drogueInflatedVelocity': 17.632257840782938}
{'outOfRailTime': 1.2520313662403832, 'outOfRailVelocity': 20.423805380149506, 'apogeeTime': 14.413271269713219, 'apogeeAltitude': 824.6878156201126, 'apogeeX': 74.38243058135198, 'apogeeY': 89.0051154786247, 'impactTime': 62.13381559222738, 'impactX': 278.6247755120066, 'impactY': 7.9537116051462275, 'impactVelocity': -18.15597868121745, 'initialStaticMargin': 1.604920989406352, 'outOfRailStaticMargin': 1.7679285356535277, 'finalStaticMargin': 2.599479976797087, 'numberOfEvents': 1, 'maxVelocity': 120.77233451853819, 'drogueTriggerTime': 13.533333333333335, 'drogueInflatedTime': 14.93046021237937, 'drogueInflatedVelocity': 9.670506253657434}
{'outOfRailTime': 0.7215859297234734, 'outOfRailVelocity': 30.945613191016506, 'apogeeTime': 14.604466546514914, 'apogeeAltitude': 992.2569123809708, 'apogeeX': 119.00671025755899, 'apogeeY': 92.53194066253997, 'impactTime': 70.8698460536354, 'impactX': 388.19518386065573, 'impactY': -24.52536101141765, 'impactVelocity': -18.24686545920964, 'initialStaticMargin': 1.686555980719121, 'outOfRailStaticMargin': 1.9066436289444517, 'finalStaticMargin': 2.8098478495732864, 'numberOfEvents': 1, 'maxVelocity': 144.26795291596576, 'drogueTriggerTime': 13.561904761904763, 'drogueInflatedTime': 15.180658537455574, 'drogueInflatedVelocity': 11.35542893427084}
{'outOfRailTime': 1.267208272068817, 'outOfRailVelocity': 20.14893724112288, 'apogeeTime': 14.345574492550922, 'apogeeAltitude': 805.0371749396586, 'apogeeX': 123.85475123074059, 'apogeeY': 122.31717024486818, 'impactTime': 60.25493618252638, 'impactX': 342.6907889525005, 'impactY': 62.419478651906005, 'impactVelocity': -18.141981738253225, 'initialStaticMargin': 1.8626446030132133, 'outOfRailStaticMargin': 2.028413543084603, 'finalStaticMargin': 2.856925259196167, 'numberOfEvents': 1, 'maxVelocity': 118.10571424930743, 'drogueTriggerTime': 13.238095238095239, 'drogueInflatedTime': 15.555353364337071, 'drogueInflatedVelocity': 16.975702507891878}
{'outOfRailTime': 1.0722874509948224, 'outOfRailVelocity': 22.757532382100383, 'apogeeTime': 14.87760240463213, 'apogeeAltitude': 829.2716727009065, 'apogeeX': 120.63333021730233, 'apogeeY': 102.4243134567426, 'impactTime': 60.14611987944247, 'impactX': 338.69794639283106, 'impactY': 32.403766420608896, 'impactVelocity': -19.847871188193746, 'initialStaticMargin': 1.3764174276587122, 'outOfRailStaticMargin': 1.5527301295290425, 'finalStaticMargin': 2.390575903610482, 'numberOfEvents': 1, 'maxVelocity': 123.97522709774027, 'drogueTriggerTime': 13.104761904761906, 'drogueInflatedTime': 13.606877353437335, 'drogueInflatedVelocity': 11.934231237580299}
{'outOfRailTime': 0.7553453089228234, 'outOfRailVelocity': 29.150488700712323, 'apogeeTime': 13.406818399550865, 'apogeeAltitude': 805.0513814708775, 'apogeeX': 112.12646777101513, 'apogeeY': 86.774907955189, 'impactTime': 63.41960326920851, 'impactX': 340.2212423024854, 'impactY': -5.969574308422189, 'impactVelocity': -16.805189842975423, 'initialStaticMargin': 2.1588800435621245, 'outOfRailStaticMargin': 2.39235865750442, 'finalStaticMargin': 3.251339753657359, 'numberOfEvents': 1, 'maxVelocity': 125.59339511521958, 'drogueTriggerTime': 12.495238095238097, 'drogueInflatedTime': 13.878696830243483, 'drogueInflatedVelocity': 11.364572138277552}
