{'outOfRailTime': 0.9860087130960132, 'outOfRailVelocity': 24.130979472318334, 'apogeeTime': 13.954804850679663, 'apogeeAltitude': 829.4097817112024, 'apogeeX': 96.24210853713737, 'apogeeY': 79.2790999024582, 'impactTime': 56.07047528948408, 'impactX': 313.6121387104566, 'impactY': 27.930060525888848, 'impactVelocity': -20.848143191130127, 'initialStaticMargin': 1.9716975290318104, 'outOfRailStaticMargin': 2.1518519864871473, 'finalStaticMargin': 2.9591357533675056, 'numberOfEvents': 1, 'maxVelocity': 124.96909291200113, 'drogueTriggerTime': 12.942857142857145, 'drogueInflatedTime': 14.849413100960444, 'drogueInflatedVelocity': 12.447735695756379}
{'outOfRailTime': 1.3202091484097511, 'outOfRailVelocity': 19.519337174620286, 'apogeeTime': 14.119821753881038, 'apogeeAltitude': 765.7429962167164, 'apogeeX': 105.44329427392837, 'apogeeY': 100.35805874264538, 'impactTime': 59.43821604762041, 'impactX': 333.2929785643347, 'impactY': 44.28199512712734, 'impactVelocity': -17.63907775410661, 'initialStaticMargin': 1.8508128883550572, 'outOfRailStaticMargin': 2.011942246457326, 'finalStaticMargin': 2.8113154994541962, 'numberOfEvents': 1, 'maxVelocity': 114.2768170572079, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 14.943734259255693, 'drogueInflatedVelocity': 13.432632342399948}
{'outOfRailTime': 0.831192710467976, 'outOfRailVelocity': 27.465671292569397, 'apogeeTime': 14.138628707585596, 'apogeeAltitude': 888.2396590630951, 'apogeeX': 136.07130661987475, 'apogeeY': 107.0470041786273, 'impactTime': 67.34094742722314, 'impactX': 414.6640943821706, 'impactY': 22.109141157008164, 'impactVelocity': -16.651828724016354, 'initialStaticMargin': 2.14663225518205, 'outOfRailStaticMargin': 2.3551663400582172, 'finalStaticMargin': 3.2263336650270227, 'numberOfEvents': 1, 'maxVelocity': 132.03661784892978, 'drogueTriggerTime': 13.238095238095239, 'drogueInflatedTime': 16.156631365819933, 'drogueInflatedVelocity': 22.21747583908302}
{'outOfRailTime': 1.047268606321998, 'outOfRailVelocity': 23.194433934930615, 'apogeeTime': 14.276452435269352, 'apogeeAltitude': 852.7298689684085, 'apogeeX': 106.28718135331246, 'apogeeY': 95.28073271920623, 'impactTime': 66.76947011371016, 'impactX': 367.0664292887982, 'impactY': 7.345222481001764, 'impactVelocity': -16.436636933417795, 'initialStaticMargin': 1.8206365130462443, 'outOfRailStaticMargin': 1.9934802107949006, 'finalStaticMargin': 2.807437328318541, 'numberOfEvents': 1, 'maxVelocity': 125.78548440832833, 'drogueTriggerTime': 13.304761904761905, 'drogueInflatedTime': 15.698282613565805, 'drogueInflatedVelocity': 16.75705676408124}
{'outOfRailTime': 0.8859148469670206, 'outOfRailVelocity': 26.30337813201472, 'apogeeTime': 14.350307250876856, 'apogeeAltitude': 907.2835992586943, 'apogeeX': 107.72261544061303, 'apogeeY': 94.0024172232492, 'impactTime': 59.65054044821251, 'impactX': 350.2361559312541, 'impactY': 40.05397937063774, 'impactVelocity': -21.38242168639595, 'initialStaticMargin': 1.877928017483609, 'outOfRailStaticMargin': 2.0579141597953194, 'finalStaticMargin': 2.8490209038052168, 'numberOfEvents': 1, 'maxVelocity': 133.133693208791, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 14.882944231423727, 'drogueInflatedVelocity': 11.131123266327325}
{'outOfRailTime': 0.9658454883920441, 'outOfRailVelocity': 24.684703558820896, 'apogeeTime': 14.40062037275228, 'apogeeAltitude': 892.6735884752252, 'apogeeX': 130.3309293667982, 'apogeeY': 118.71818775572227, 'impactTime': 62.69260891390274, 'impactX': 392.2371600569973, 'impactY': 60.17044902130876, 'impactVelocity': -19.26971985358082, 'initialStaticMargin': 2.0776772872186995, 'outOfRailStaticMargin': 2.2603902786801044, 'finalStaticMargin': 3.1051937089940616, 'numberOfEvents': 1, 'maxVelocity': 130.7723584507225, 'drogueTriggerTime': 13.514285714285716, 'drogueInflatedTime': 15.31611505589533, 'drogueInflatedVelocity': 14.958707962009735}
{'outOfRailTime': 0.9385017333693082, 'outOfRailVelocity': 25.12436078476947, 'apogeeTime': 14.22233783120206, 'apogeeAltitude': 871.2979548093112, 'apogeeX': 139.67465253787321, 'apogeeY': 127.84216036670347, 'impactTime': 69.29344451933169, 'impactX': 429.5108521631192, 'impactY': 43.65616363143797, 'impactVelocity': -16.544646092886147, 'initialStaticMargin': 2.54097932222593, 'outOfRailStaticMargin': 2.7167686605911663, 'finalStaticMargin': 3.4937331839904644, 'numberOfEvents': 1, 'maxVelocity': 128.88445848431945, 'drogueTriggerTime': 13.266666666666667, 'drogueInflatedTime': 14.430095952426063, 'drogueInflatedVelocity': 13.514688809661209}
{'outOfRailTime': 1.1395901790158187, 'outOfRailVelocity': 21.628325066410355, 'apogeeTime': 13.879269625718681, 'apogeeAltitude': 779.7970368802355, 'apogeeX': 117.98541710541109, 'apogeeY': 105.78584203505439, 'impactTime': 58.59154393469188, 'impactX': 351.82165322519626, 'impactY': 54.78344329349571, 'impactVelocity': -18.329481789344715, 'initialStaticMargin': 1.436478296350372, 'outOfRailStaticMargin': 1.6112045391831273, 'finalStaticMargin': 2.4354978910937883, 'numberOfEvents': 1, 'maxVelocity': 118.35860588964131, 'drogueTriggerTime': 12.914285714285715, 'drogueInflatedTime': 14.625761646623953, 'drogueInflatedVelocity': 13.698815120872357}
{'outOfRailTime': 0.9841233318426312, 'outOfRailVelocity': 24.26069074714188, 'apogeeTime': 14.042974614841158, 'apogeeAltitude': 846.0189798555125, 'apogeeX': 123.16501588649324, 'apogeeY': 91.9340651396657, 'impactTime': 61.136657095041954, 'impactX': 376.8933517099938, 'impactY': 28.09717125206062, 'impactVelocity': -19.21423797333094, 'initialStaticMargin': 1.4786024336049544, 'outOfRailStaticMargin': 1.662321687257807, 'finalStaticMargin': 2.5091702093088237, 'numberOfEvents': 1, 'maxVelocity': 127.58622789302811, 'drogueTriggerTime': 12.952380952380954, 'drogueInflatedTime': 14.202710508534533, 'drogueInflatedVelocity': 11.137143396281546}
{'outOfRailTime': 1.0690991609673839, 'outOfRailVelocity': 23.029436218850982, 'apogeeTime': 14.611814042142893, 'apogeeAltitude': 899.7392450263985, 'apogeeX': 113.40170745466378, 'apogeeY': 105.56613579319409, 'impactTime': 65.15926126888114, 'impactX': 376.86458603266414, 'impactY': 32.158320812759754, 'impactVelocity': -18.59599654203134, 'initialStaticMargin': 1.7547008734211804, 'outOfRailStaticMargin': 1.9130497893264393, 'finalStaticMargin': 2.6904191319171966, 'numberOfEvents': 1, 'maxVelocity': 130.0622605346715, 'drogueTriggerTime': 13.561904761904763, 'drogueInflatedTime': 15.216802844225699, 'drogueInflatedVelocity': 12.142695052126635}
{'outOfRailTime': 0.9279359630326792, 'outOfRailVelocity': 24.99719253034471, 'apogeeTime': 13.540025402641458, 'apogeeAltitude': 783.4554145778407, 'apogeeX': 110.01754448392691, 'apogeeY': 87.23695576747588, 'impactTime': 63.222113986059234, 'impactX': 359.03318873439775, 'impactY': 8.775124784243452, 'impactVelocity': -16.50377112128353, 'initialStaticMargin': 2.1412752453024457, 'outOfRailStaticMargin': 2.3483533952981124, 'finalStaticMargin': 3.213748162332508, 'numberOfEvents': 1, 'maxVelocity': 121.07171267962589, 'drogueTriggerTime': 12.542857142857144, 'drogueInflatedTime': 13.911400906964515, 'drogueInflatedVelocity': 11.107922944177666}
{'outOfRailTime': 1.1325673748179896, 'outOfRailVelocity': 21.949800314269076, 'apogeeTime': 14.469028264764418, 'apogeeAltitude': 858.2407759895088, 'apogeeX': 88.39465998370375, 'apogeeY': 97.16517647539489, 'impactTime': 67.15691773494288, 'impactX': 343.538971392811, 'impactY': 10.12399959400077, 'impactVelocity': -16.64178529629464, 'initialStaticMargin': 2.3066151440358267, 'outOfRailStaticMargin': 2.4738114073904134, 'finalStaticMargin': 3.290884001869684, 'numberOfEvents': 1, 'maxVelocity': 124.45089888612152, 'drogueTriggerTime': 13.514285714285716, 'drogueInflatedTime': 15.535403276469836, 'drogueInflatedVelocity': 13.729796727907386}
{'outOfRailTime': 1.0496277216573406, 'outOfRailVelocity': 23.140860780230707, 'apogeeTime': 14.30795591719617, 'apogeeAltitude': 857.770227575857, 'apogeeX': 132.6473217376537, 'apogeeY': 118.44003653489429, 'impactTime': 57.73246154147113, 'impactX': 374.3821427122327, 'impactY': 80.20555129834646, 'impactVelocity': -20.486198006642393, 'initialStaticMargin': 1.9296511970747068, 'outOfRailStaticMargin': 2.1193556155553086, 'finalStaticMargin': 3.021506590275389, 'numberOfEvents': 1, 'maxVelocity': 126.14813000413031, 'drogueTriggerTime': 13.466666666666669, 'drogueInflatedTime': 15.80703765704828, 'drogueInflatedVelocity': 18.782473313621857}
{'outOfRailTime': 0.9675635265403344, 'outOfRailVelocity': 24.582692206781257, 'apogeeTime': 14.473751126394728, 'apogeeAltitude': 893.9218199387446, 'apogeeX': 103.7568993576774, 'apogeeY': 100.62474963328093, 'impactTime': 61.66056279210142, 'impactX': 349.36437004176764, 'impactY': 40.990364065601206, 'impactVelocity': -19.971964930019578, 'initialStaticMargin': 2.594954461621108, 'outOfRailStaticMargin': 2.7891012201963847, 'finalStaticMargin': 3.674527012524126, 'numberOfEvents': 1, 'maxVelocity': 129.088762626177, 'drogueTriggerTime': 13.514285714285716, 'drogueInflatedTime': 15.119661279270161, 'drogueInflatedVelocity': 11.840430527331241}
{'outOfRailTime': 0.9163485102361778, 'outOfRailVelocity': 25.640066705366326, 'apogeeTime': 14.251507318836167, 'apogeeAltitude': 884.1818248931922, 'apogeeX': 109.30832293857186, 'apogeeY': 86.37151983400624, 'impactTime': 64.08486536603144, 'impactX': 368.3224627388479, 'impactY': 8.919397999355215, 'impactVelocity': -18.7300579612476, 'initialStaticMargin': 1.7593897110336885, 'outOfRailStaticMargin': 1.931582805409628, 'finalStaticMargin': 2.6940767510589163, 'numberOfEvents': 1, 'maxVelocity': 130.80934361235137, 'drogueTriggerTime': 13.22857142857143, 'drogueInflatedTime': 14.54839383859078, 'drogueInflatedVelocity': 10.227620965847601}
{'outOfRailTime': 0.9728550044666593, 'outOfRailVelocity': 24.62076749734862, 'apogeeTime': 14.352366316123122, 'apogeeAltitude': 886.9180721875932, 'apogeeX': 124.2953414420757, 'apogeeY': 111.39389970371961, 'impactTime': 64.10953516321962, 'impactX': 388.10406391918684, 'impactY': 42.75383326247773, 'impactVelocity': -18.517990461299636, 'initialStaticMargin': 1.7686147102108853, 'outOfRailStaticMargin': 1.9400734714279668, 'finalStaticMargin': 2.738890663032992, 'numberOfEvents': 1, 'maxVelocity': 131.13639981330493, 'drogueTriggerTime': 13.342857142857143, 'drogueInflatedTime': 15.201522239204904, 'drogueInflatedVelocity': 14.100770681174001}
{'outOfRailTime': 0.6949077508411158, 'outOfRailVelocity': 31.315122108462255, 'apogeeTime': 13.53672080243542, 'apogeeAltitude': 845.4958914307465, 'apogeeX': 150.54030604778228, 'apogeeY': 108.06218420739289, 'impactTime': 63.69701367178373, 'impactX': 425.99862397874494, 'impactY': 35.58278915763434, 'impactVelocity': -17.735564051035194, 'initialStaticMargin': 1.4163751687065211, 'outOfRailStaticMargin': 1.6259964055449359, 'finalStaticMargin': 2.3838552019552828, 'numberOfEvents': 1, 'maxVelocity': 132.54045503453284, 'drogueTriggerTime': 12.552380952380954, 'drogueInflatedTime': 13.896744025968289, 'drogueInflatedVelocity': 13.652797751105398}
{'outOfRailTime': 1.1539869870464123, 'outOfRailVelocity': 21.402497397533253, 'apogeeTime': 13.904006011254278, 'apogeeAltitude': 776.7803200736305, 'apogeeX': 113.40127702527106, 'apogeeY': 95.35894563936473, 'impactTime': 56.545280622766434, 'impactX': 337.5503114234466, 'impactY': 48.84467887266712, 'impactVelocity': -19.1903773530091, 'initialStaticMargin': 1.88959861806537, 'outOfRailStaticMargin': 2.0659355266050023, 'finalStaticMargin': 2.8913446774422953, 'numberOfEvents': 1, 'maxVelocity': 117.0852984131464, 'drogueTriggerTime': 12.876190476190477, 'drogueInflatedTime': 14.771908107278305, 'drogueInflatedVelocity': 13.791887752456}
{'outOfRailTime': 1.1659746068762944, 'outOfRailVelocity': 21.17696720831152, 'apogeeTime': 13.971011049335708, 'apogeeAltitude': 778.9799248131246, 'apogeeX': 94.02524265483724, 'apogeeY': 96.56793343277377, 'impactTime': 58.944116370988795, 'impactX': 318.9545347381258, 'impactY': 44.33537159471065, 'impactVelocity': -18.621030178591642, 'initialStaticMargin': 2.39750521280372, 'outOfRailStaticMargin': 2.588943914820584, 'finalStaticMargin': 3.4899355727582058, 'numberOfEvents': 1, 'maxVelocity': 116.31369993836901, 'drogueTriggerTime': 12.971428571428573, 'drogueInflatedTime': 14.081964900749265, 'drogueInflatedVelocity': 10.188397764810222}
{'outOfRailTime': 1.0444741553204093, 'outOfRailVelocity': 23.49886977597915, 'apogeeTime': 14.652080767029789, 'apogeeAltitude': 911.4300696083569, 'apogeeX': 160.82950746009536, 'apogeeY': 140.29281101854215, 'impactTime': 64.99989183317359, 'impactX': 444.8793512940445, 'impactY': 81.32386887943382, 'impactVelocity': -18.70255919743338, 'initialStaticMargin': 2.1150141630994073, 'outOfRailStaticMargin': 2.2732543164652115, 'finalStaticMargin': 3.0524489942291715, 'numberOfEvents': 1, 'maxVelocity': 132.5330304143185, 'drogueTriggerTime': 13.704761904761906, 'drogueInflatedTime': 15.775755036436253, 'drogueInflatedVelocity': 17.96316762757708}
{'outOfRailTime': 1.0200741100122515, 'outOfRailVelocity': 23.56765925988417, 'apogeeTime': 14.199004583375983, 'apogeeAltitude': 848.998005408883, 'apogeeX': 90.65962638805183, 'apogeeY': 84.04389951389618, 'impactTime': 66.55790074055496, 'impactX': 345.51382326658927, 'impactY': -6.499049963489133, 'impactVelocity': -16.682907954409657, 'initialStaticMargin': 2.246213872044614, 'outOfRailStaticMargin': 2.444766344066135, 'finalStaticMargin': 3.3663722955716713, 'numberOfEvents': 1, 'maxVelocity': 125.41127791538021, 'drogueTriggerTime': 13.247619047619049, 'drogueInflatedTime': 14.99697976305602, 'drogueInflatedVelocity': 11.707931776165458}
{'outOfRailTime': 0.9037450965607345, 'outOfRailVelocity': 25.74488358399781, 'apogeeTime': 14.153753008536185, 'apogeeAltitude': 870.7471275769492, 'apogeeX': 139.22088172649157, 'apogeeY': 112.84705738315209, 'impactTime': 57.402608382910216, 'impactX': 389.74717841812213, 'impactY': 77.39332144096564, 'impactVelocity': -21.667646577513814, 'initialStaticMargin': 1.997489108622321, 'outOfRailStaticMargin': 2.206324208140028, 'finalStaticMargin': 3.1180066026623545, 'numberOfEvents': 1, 'maxVelocity': 128.9328692705809, 'drogueTriggerTime': 13.22857142857143, 'drogueInflatedTime': 14.7077320451818, 'drogueInflatedVelocity': 13.691580668950815}
{'outOfRailTime': 1.1791854648349358, 'outOfRailVelocity': 21.15434613103196, 'apogeeTime': 14.070864319718094, 'apogeeAltitude': 793.6236290290854, 'apogeeX': 114.69246562937096, 'apogeeY': 117.21313974866962, 'impactTime': 54.95372800824211, 'impactX': 335.6373814560655, 'impactY': 91.5567909555539, 'impactVelocity': -20.7458252783322, 'initialStaticMargin': 1.814588767560242, 'outOfRailStaticMargin': 1.9791340560860422, 'finalStaticMargin': 2.7677316170377737, 'numberOfEvents': 1, 'maxVelocity': 118.59953741180036, 'drogueTriggerTime': 13.095238095238097, 'drogueInflatedTime': 14.881917448132398, 'drogueInflatedVelocity': 14.257511030631276}
{'outOfRailTime': 0.8717545253058553, 'outOfRailVelocity': 26.432423127956984, 'apogeeTime': 14.047047475429205, 'apogeeAltitude': 862.633167482303, 'apogeeX': 101.27836246770474, 'apogeeY': 89.86217782142242, 'impactTime': 65.90371444952795, 'impactX': 357.8565107418826, 'impactY': 2.3103878143645633, 'impactVelocity': -16.73682763882999, 'initialStaticMargin': 2.531408455290268, 'outOfRailStaticMargin': 2.7373505260985964, 'finalStaticMargin': 3.603279733159586, 'numberOfEvents': 1, 'maxVelocity': 128.46932608212992, 'drogueTriggerTime': 13.01904761904762, 'drogueInflatedTime': 15.724605149814213, 'drogueInflatedVelocity': 18.411860306307993}
{'outOfRailTime': 0.9806180725424221, 'outOfRailVelocity': 24.325661483523877, 'apogeeTime': 14.360848332758689, 'apogeeAltitude': 873.3421795005288, 'apogeeX': 118.85145520755549, 'apogeeY': 119.47425120046597, 'impactTime': 65.16537858615031, 'impactX': 382.3587782322446, 'impactY': 50.385071916132624, 'impactVelocity': -17.761805140687088, 'initialStaticMargin': 2.435862510010912, 'outOfRailStaticMargin': 2.621765112922487, 'finalStaticMargin': 3.468344407349194, 'numberOfEvents': 1, 'maxVelocity': 127.67688454787411, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.288140999224836, 'drogueInflatedVelocity': 14.755035113909965}
{'outOfRailTime': 1.184706637329481, 'outOfRailVelocity': 21.097151949519592, 'apogeeTime': 14.357441335928543, 'apogeeAltitude': 816.6862683401596, 'apogeeX': 49.52502320988617, 'apogeeY': 64.40332840794123, 'impactTime': 56.99045051945532, 'impactX': 241.89270255561482, 'impactY': 8.562007467410815, 'impactVelocity': -20.974841680631442, 'initialStaticMargin': 2.2601637406297272, 'outOfRailStaticMargin': 2.4458516973988615, 'finalStaticMargin': 3.349918143402158, 'numberOfEvents': 1, 'maxVelocity': 119.27172852668973, 'drogueTriggerTime': 13.295238095238096, 'drogueInflatedTime': 14.252466137424323, 'drogueInflatedVelocity': 5.969515807715668}
{'outOfRailTime': 0.9672500393941957, 'outOfRailVelocity': 24.32242189723475, 'apogeeTime': 13.893806204698418, 'apogeeAltitude': 813.723901447353, 'apogeeX': 131.46456600917, 'apogeeY': 104.5347945649145, 'impactTime': 59.79369854641456, 'impactX': 379.890728329006, 'impactY': 49.737439312022815, 'impactVelocity': -18.665504199531245, 'initialStaticMargin': 2.4126233503970322, 'outOfRailStaticMargin': 2.616854085664721, 'finalStaticMargin': 3.5037411066034165, 'numberOfEvents': 1, 'maxVelocity': 122.37516085363988, 'drogueTriggerTime': 12.847619047619048, 'drogueInflatedTime': 14.561079111399785, 'drogueInflatedVelocity': 13.865184466248037}
{'outOfRailTime': 1.2406102617147965, 'outOfRailVelocity': 20.685186135917412, 'apogeeTime': 14.87010314451231, 'apogeeAltitude': 882.9553128079835, 'apogeeX': 106.05058041853219, 'apogeeY': 122.76077745653227, 'impactTime': 66.0417390864551, 'impactX': 367.77483913680925, 'impactY': 55.486083934198454, 'impactVelocity': -18.2096672043865, 'initialStaticMargin': 2.0368593778374593, 'outOfRailStaticMargin': 2.197944222281049, 'finalStaticMargin': 3.0378700601883613, 'numberOfEvents': 1, 'maxVelocity': 125.16326249429501, 'drogueTriggerTime': 13.866666666666667, 'drogueInflatedTime': 15.121380347410598, 'drogueInflatedVelocity': 11.57746385218616}
{'outOfRailTime': 1.3221289500214393, 'outOfRailVelocity': 19.583243357195197, 'apogeeTime': 14.303199164022748, 'apogeeAltitude': 793.3191736455167, 'apogeeX': 85.8474642595023, 'apogeeY': 97.18655142946042, 'impactTime': 61.49480260860418, 'impactX': 314.28431607258256, 'impactY': 33.14456401536331, 'impactVelocity': -17.636125747103552, 'initialStaticMargin': 1.6452570910103812, 'outOfRailStaticMargin': 1.809585137719178, 'finalStaticMargin': 2.6497287414625714, 'numberOfEvents': 1, 'maxVelocity': 117.04373120667626, 'drogueTriggerTime': 13.371428571428572, 'drogueInflatedTime': 14.852874680393482, 'drogueInflatedVelocity': 10.881228389334872}
{'outOfRailTime': 0.9690959860926833, 'outOfRailVelocity': 24.505662447685452, 'apogeeTime': 14.18097323708092, 'apogeeAltitude': 857.316536307746, 'apogeeX': 94.85841481644808, 'apogeeY': 89.06324937807692, 'impactTime': 66.38743993140906, 'impactX': 353.0644205874246, 'impactY': 2.715788353223364, 'impactVelocity': -17.134976487706258, 'initialStaticMargin': 2.386027465326653, 'outOfRailStaticMargin': 2.5665614405509163, 'finalStaticMargin': 3.374046901701357, 'numberOfEvents': 1, 'maxVelocity': 126.81506336093841, 'drogueTriggerTime': 13.4, 'drogueInflatedTime': 14.563492936876115, 'drogueInflatedVelocity': 10.014044038905098}
{'outOfRailTime': 0.8569833748903012, 'outOfRailVelocity': 26.461208977414348, 'apogeeTime': 13.36118313983269, 'apogeeAltitude': 775.154286743795, 'apogeeX': 87.48429041432438, 'apogeeY': 74.01609499185751, 'impactTime': 57.641490558263776, 'impactX': 306.19785048620827, 'impactY': 13.231105820325205, 'impactVelocity': -18.75760855021386, 'initialStaticMargin': 1.9941328070009923, 'outOfRailStaticMargin': 2.1960471758843174, 'finalStaticMargin': 2.985719101489949, 'numberOfEvents': 1, 'maxVelocity': 121.19066468629136, 'drogueTriggerTime': 12.371428571428572, 'drogueInflatedTime': 13.56542599212355, 'drogueInflatedVelocity': 8.904106234102413}
{'outOfRailTime': 1.1552939824413067, 'outOfRailVelocity': 21.35483252928436, 'apogeeTime': 13.863337830657287, 'apogeeAltitude': 768.9968605317986, 'apogeeX': 68.0081432063899, 'apogeeY': 73.03926480827342, 'impactTime': 60.91438667833484, 'impactX': 284.04136471235125, 'impactY': -2.8153680386970565, 'impactVelocity': -16.840217282486165, 'initialStaticMargin': 1.9094013212981509, 'outOfRailStaticMargin': 2.089130698221732, 'finalStaticMargin': 2.9242164378583926, 'numberOfEvents': 1, 'maxVelocity': 115.94178481735197, 'drogueTriggerTime': 12.876190476190477, 'drogueInflatedTime': 14.846620792213452, 'drogueInflatedVelocity': 12.041157975976278}
{'outOfRailTime': 1.124003456047488, 'outOfRailVelocity': 22.142228583619058, 'apogeeTime': 14.556365254241006, 'apogeeAltitude': 875.405023586057, 'apogeeX': 93.32518353629767, 'apogeeY': 95.52713298805867, 'impactTime': 67.15300301889044, 'impactX': 352.1337243580505, 'impactY': 8.189404013523284, 'impactVelocity': -17.076035615377336, 'initialStaticMargin': 1.7841195090808208, 'outOfRailStaticMargin': 1.9549156292593828, 'finalStaticMargin': 2.8077615102456113, 'numberOfEvents': 1, 'maxVelocity': 126.84051546616747, 'drogueTriggerTime': 13.742857142857144, 'drogueInflatedTime': 15.507052064346787, 'drogueInflatedVelocity': 13.002166102472964}
{'outOfRailTime': 1.1331275154899558, 'outOfRailVelocity': 22.029722189099893, 'apogeeTime': 14.661551095484665, 'apogeeAltitude': 882.2692911669631, 'apogeeX': 126.37330445204982, 'apogeeY': 125.63747466094291, 'impactTime': 63.578566012730995, 'impactX': 388.88534580211814, 'impactY': 68.9645552629386, 'impactVelocity': -19.011458414120767, 'initialStaticMargin': 2.3602096124325906, 'outOfRailStaticMargin': 2.528401391736556, 'finalStaticMargin': 3.3687598179547527, 'numberOfEvents': 1, 'maxVelocity': 127.00222731103861, 'drogueTriggerTime': 13.81904761904762, 'drogueInflatedTime': 15.177699330976496, 'drogueInflatedVelocity': 13.390761710852995}
{'outOfRailTime': 0.96626373237481, 'outOfRailVelocity': 24.397437631766678, 'apogeeTime': 14.360169606545487, 'apogeeAltitude': 822.1065603332743, 'apogeeX': 78.65677658607905, 'apogeeY': 81.1494044817158, 'impactTime': 65.28363645052875, 'impactX': 321.0262873573424, 'impactY': -6.557569440858978, 'impactVelocity': -17.074803334309404, 'initialStaticMargin': 1.7073188468850968, 'outOfRailStaticMargin': 1.9143886807029358, 'finalStaticMargin': 2.83140717167891, 'numberOfEvents': 1, 'maxVelocity': 123.74973766034344, 'drogueTriggerTime': 13.04761904761905, 'drogueInflatedTime': 13.621698119039328, 'drogueInflatedVelocity': 8.503280808421234}
{'outOfRailTime': 1.1739213777447062, 'outOfRailVelocity': 21.25533757260505, 'apogeeTime': 14.155380947090265, 'apogeeAltitude': 806.1792446254717, 'apogeeX': 100.14717861980452, 'apogeeY': 106.62694902755447, 'impactTime': 59.49314498600922, 'impactX': 328.895817371026, 'impactY': 53.93446074137193, 'impactVelocity': -18.564649144251998, 'initialStaticMargin': 1.9243917498933942, 'outOfRailStaticMargin': 2.0967530050398526, 'finalStaticMargin': 2.9292735530938416, 'numberOfEvents': 1, 'maxVelocity': 119.5489419355248, 'drogueTriggerTime': 13.161904761904763, 'drogueInflatedTime': 15.079267942466771, 'drogueInflatedVelocity': 13.779832059688063}
{'outOfRailTime': 1.1977812229519134, 'outOfRailVelocity': 20.861212292940564, 'apogeeTime': 14.061144153735386, 'apogeeAltitude': 785.4886243935489, 'apogeeX': 95.76727970440278, 'apogeeY': 96.00307883252856, 'impactTime': 62.54917396493159, 'impactX': 333.6724254937009, 'impactY': 26.655648823267217, 'impactVelocity': -17.01545583771319, 'initialStaticMargin': 2.347153769490032, 'outOfRailStaticMargin': 2.515495650187465, 'finalStaticMargin': 3.3151519855641896, 'numberOfEvents': 1, 'maxVelocity': 116.77929942245432, 'drogueTriggerTime': 13.076190476190478, 'drogueInflatedTime': 14.447738993117555, 'drogueInflatedVelocity': 10.764357397898245}
{'outOfRailTime': 0.9463542924120487, 'outOfRailVelocity': 25.146202920975004, 'apogeeTime': 15.004267508095046, 'apogeeAltitude': 911.3923922525908, 'apogeeX': 67.83716348235757, 'apogeeY': 75.8761854613363, 'impactTime': 68.31469849695405, 'impactX': 322.0543519755749, 'impactY': -22.61555116637897, 'impactVelocity': -18.04572942125617, 'initialStaticMargin': 2.0668045579738834, 'outOfRailStaticMargin': 2.24597463087385, 'finalStaticMargin': 3.073810685257358, 'numberOfEvents': 1, 'maxVelocity': 132.7216559889796, 'drogueTriggerTime': 13.43809523809524, 'drogueInflatedTime': 14.153660090590575, 'drogueInflatedVelocity': 7.557906913184462}
{'outOfRailTime': 1.1793783044488912, 'outOfRailVelocity': 21.35698163546799, 'apogeeTime': 14.639039888076697, 'apogeeAltitude': 870.1238096852505, 'apogeeX': 71.02787833073602, 'apogeeY': 89.32812253143909, 'impactTime': 68.03425002681891, 'impactX': 323.4396478479968, 'impactY': -2.4723048239911707, 'impactVelocity': -16.83749822056878, 'initialStaticMargin': 1.8160773490828077, 'outOfRailStaticMargin': 1.9913110197425503, 'finalStaticMargin': 2.880849330197488, 'numberOfEvents': 1, 'maxVelocity': 124.81830980107821, 'drogueTriggerTime': 13.61904761904762, 'drogueInflatedTime': 15.261062380252222, 'drogueInflatedVelocity': 9.987804343948602}
{'outOfRailTime': 1.237468474531472, 'outOfRailVelocity': 20.65331227017839, 'apogeeTime': 14.621296987491824, 'apogeeAltitude': 855.3872102356011, 'apogeeX': 84.96287200673922, 'apogeeY': 97.21615583298544, 'impactTime': 63.089768369165924, 'impactX': 321.5989557515985, 'impactY': 27.344850323577898, 'impactVelocity': -18.22735923747861, 'initialStaticMargin': 2.097378528452948, 'outOfRailStaticMargin': 2.2610906014753853, 'finalStaticMargin': 3.102602705770176, 'numberOfEvents': 1, 'maxVelocity': 123.25680168372294, 'drogueTriggerTime': 13.771428571428572, 'drogueInflatedTime': 15.658764381133695, 'drogueInflatedVelocity': 13.429319321638673}
{'outOfRailTime': 1.0175772854823115, 'outOfRailVelocity': 23.744868966235966, 'apogeeTime': 14.421469300781807, 'apogeeAltitude': 881.5151605940141, 'apogeeX': 101.52583443380452, 'apogeeY': 95.14289382580651, 'impactTime': 68.95131801122372, 'impactX': 372.1411788847539, 'impactY': 0.34283977795941256, 'impactVelocity': -16.530313475934765, 'initialStaticMargin': 2.312313251025116, 'outOfRailStaticMargin': 2.4940422712987003, 'finalStaticMargin': 3.351847213491265, 'numberOfEvents': 1, 'maxVelocity': 128.6037377484267, 'drogueTriggerTime': 13.352380952380953, 'drogueInflatedTime': 15.360737426968136, 'drogueInflatedVelocity': 13.225749375609949}
