{'outOfRailTime': 1.0582556068914462, 'outOfRailVelocity': 23.132731508911892, 'apogeeTime': 14.469191917593998, 'apogeeAltitude': 880.7403514845951, 'apogeeX': 108.77301761595, 'apogeeY': 112.86044297035856, 'impactTime': 62.983915029741176, 'impactX': 407.3657159596468, 'impactY': -9.451342939821545, 'impactVelocity': -18.628736457383233, 'initialStaticMargin': 1.5963706232424455, 'outOfRailStaticMargin': 1.7689178494807716, 'finalStaticMargin': 2.6090468351558616, 'numberOfEvents': 1, 'maxVelocity': 128.725655726759, 'drogueTriggerTime': 13.580952380952382, 'drogueInflatedTime': 15.854650552195878, 'drogueInflatedVelocity': 16.91943715924136}
{'outOfRailTime': 1.0246119821088773, 'outOfRailVelocity': 23.341744594948075, 'apogeeTime': 13.805049872184032, 'apogeeAltitude': 796.7496538488449, 'apogeeX': 66.05065529349166, 'apogeeY': 69.12361712026194, 'impactTime': 54.891034388209654, 'impactX': 296.9700866164695, 'impactY': -34.636605796325306, 'impactVelocity': -19.82760977300096, 'initialStaticMargin': 2.0288946541372233, 'outOfRailStaticMargin': 2.225570382638351, 'finalStaticMargin': 3.1094434524008556, 'numberOfEvents': 1, 'maxVelocity': 120.93720989303922, 'drogueTriggerTime': 12.647619047619049, 'drogueInflatedTime': 15.697843148003813, 'drogueInflatedVelocity': 19.03053864592236}
{'outOfRailTime': 0.9582932701772938, 'outOfRailVelocity': 24.632457383600205, 'apogeeTime': 14.074964035880736, 'apogeeAltitude': 839.7702023848483, 'apogeeX': 78.1383763235973, 'apogeeY': 85.01155390739764, 'impactTime': 61.7056513211054, 'impactX': 357.3555379148957, 'impactY': -41.39799939539525, 'impactVelocity': -18.934031859185474, 'initialStaticMargin': 1.8280579373419503, 'outOfRailStaticMargin': 2.0099254545353626, 'finalStaticMargin': 2.811403087143718, 'numberOfEvents': 1, 'maxVelocity': 125.60109654841119, 'drogueTriggerTime': 12.952380952380954, 'drogueInflatedTime': 13.962473972841032, 'drogueInflatedVelocity': 8.296727699408946}
{'outOfRailTime': 1.310693904109077, 'outOfRailVelocity': 19.64753290521753, 'apogeeTime': 14.322908319285238, 'apogeeAltitude': 790.9067722753675, 'apogeeX': 106.01787600783938, 'apogeeY': 129.86281160287393, 'impactTime': 58.7233513319856, 'impactX': 374.4296035669941, 'impactY': 39.09124374684032, 'impactVelocity': -18.326605120145256, 'initialStaticMargin': 1.8258896766593804, 'outOfRailStaticMargin': 2.0019962604670076, 'finalStaticMargin': 2.893067237436803, 'numberOfEvents': 1, 'maxVelocity': 116.30753533402516, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 15.84443476936162, 'drogueInflatedVelocity': 18.772093847715528}
{'outOfRailTime': 0.8289617910081754, 'outOfRailVelocity': 27.558741342259065, 'apogeeTime': 13.956598944554793, 'apogeeAltitude': 869.947580102111, 'apogeeX': 125.77656823187391, 'apogeeY': 110.38604349157299, 'impactTime': 60.87866337690162, 'impactX': 427.3508735265395, 'impactY': -1.8430939729590445, 'impactVelocity': -19.64644589286266, 'initialStaticMargin': 1.3944338730575692, 'outOfRailStaticMargin': 1.5869789319541536, 'finalStaticMargin': 2.396191060518092, 'numberOfEvents': 1, 'maxVelocity': 132.46139664832194, 'drogueTriggerTime': 12.942857142857145, 'drogueInflatedTime': 14.497615626367557, 'drogueInflatedVelocity': 12.817833151079965}
{'outOfRailTime': 1.1121315002674197, 'outOfRailVelocity': 22.055842718397805, 'apogeeTime': 13.963905599410857, 'apogeeAltitude': 797.562291232389, 'apogeeX': 93.77611177301155, 'apogeeY': 99.91897898613036, 'impactTime': 58.72983998052926, 'impactX': 357.5919462659994, 'impactY': -8.153073652930324, 'impactVelocity': -18.04215554101446, 'initialStaticMargin': 1.8475877712582258, 'outOfRailStaticMargin': 2.031989646740851, 'finalStaticMargin': 2.9013353465029392, 'numberOfEvents': 1, 'maxVelocity': 120.14610574860299, 'drogueTriggerTime': 13.095238095238097, 'drogueInflatedTime': 15.863883748431139, 'drogueInflatedVelocity': 20.274825702251828}
{'outOfRailTime': 0.8370051307585, 'outOfRailVelocity': 27.20211761743893, 'apogeeTime': 13.817311400915884, 'apogeeAltitude': 846.8453949514401, 'apogeeX': 105.26081773047538, 'apogeeY': 88.83735215540838, 'impactTime': 61.053719265917884, 'impactX': 395.2907528861848, 'impactY': -35.84030999663895, 'impactVelocity': -18.818250933385716, 'initialStaticMargin': 1.8497587199581351, 'outOfRailStaticMargin': 2.0622349348212063, 'finalStaticMargin': 2.9359632157257893, 'numberOfEvents': 1, 'maxVelocity': 128.73360232543484, 'drogueTriggerTime': 12.876190476190477, 'drogueInflatedTime': 14.487563439479327, 'drogueInflatedVelocity': 11.784772861187694}
{'outOfRailTime': 0.9750608126832202, 'outOfRailVelocity': 24.519959360901424, 'apogeeTime': 14.375921089102397, 'apogeeAltitude': 887.4811283779809, 'apogeeX': 101.59522634896668, 'apogeeY': 106.67497563334572, 'impactTime': 66.52446219673672, 'impactX': 414.968302987026, 'impactY': -38.622227682480556, 'impactVelocity': -17.146250045886326, 'initialStaticMargin': 1.7200230787620236, 'outOfRailStaticMargin': 1.8959215015290773, 'finalStaticMargin': 2.7153888045874512, 'numberOfEvents': 1, 'maxVelocity': 130.5398772991298, 'drogueTriggerTime': 13.371428571428572, 'drogueInflatedTime': 16.107623086669122, 'drogueInflatedVelocity': 19.062519208228935}
{'outOfRailTime': 1.2719672773094195, 'outOfRailVelocity': 20.21272132421808, 'apogeeTime': 14.548779237743492, 'apogeeAltitude': 835.1264668742679, 'apogeeX': 79.2457132724718, 'apogeeY': 87.52586465528854, 'impactTime': 60.11475898438661, 'impactX': 343.3291470139154, 'impactY': -30.797555958538034, 'impactVelocity': -18.66216231307461, 'initialStaticMargin': 1.6224147613911963, 'outOfRailStaticMargin': 1.7928723882424356, 'finalStaticMargin': 2.674796840758294, 'numberOfEvents': 1, 'maxVelocity': 121.00738952401944, 'drogueTriggerTime': 13.600000000000001, 'drogueInflatedTime': 16.281056624695843, 'drogueInflatedVelocity': 18.231181560251816}
{'outOfRailTime': 1.2037319681784329, 'outOfRailVelocity': 20.940972135257798, 'apogeeTime': 14.296275527657182, 'apogeeAltitude': 817.0585686802356, 'apogeeX': 109.05342267986197, 'apogeeY': 123.31553969339085, 'impactTime': 61.94723759737631, 'impactX': 400.4535146359146, 'impactY': 11.23950529016751, 'impactVelocity': -18.133658914068583, 'initialStaticMargin': 1.8765170511512683, 'outOfRailStaticMargin': 2.0441403727284553, 'finalStaticMargin': 2.87617034016157, 'numberOfEvents': 1, 'maxVelocity': 120.65713280261527, 'drogueTriggerTime': 13.314285714285715, 'drogueInflatedTime': 14.73835367228656, 'drogueInflatedVelocity': 12.622376538978108}
{'outOfRailTime': 1.0172158635350366, 'outOfRailVelocity': 23.575645794551114, 'apogeeTime': 14.02597477165234, 'apogeeAltitude': 825.2321928382614, 'apogeeX': 133.82621015574128, 'apogeeY': 123.6006685181992, 'impactTime': 65.47060742354445, 'impactX': 453.24431102998136, 'impactY': -11.452480727734308, 'impactVelocity': -16.468541895180735, 'initialStaticMargin': 2.140461303566472, 'outOfRailStaticMargin': 2.3234421292515086, 'finalStaticMargin': 3.1559292284350553, 'numberOfEvents': 1, 'maxVelocity': 123.94101284008815, 'drogueTriggerTime': 13.076190476190478, 'drogueInflatedTime': 15.0875113645901, 'drogueInflatedVelocity': 16.5047649052554}
{'outOfRailTime': 1.298262976546996, 'outOfRailVelocity': 19.856624972774714, 'apogeeTime': 14.374864823417536, 'apogeeAltitude': 806.1399285118566, 'apogeeX': 113.53003634071777, 'apogeeY': 120.90362325218865, 'impactTime': 64.28150329991414, 'impactX': 414.0451576369153, 'impactY': -6.738470248192023, 'impactVelocity': -16.539880708119767, 'initialStaticMargin': 1.8294887578642065, 'outOfRailStaticMargin': 1.9965174470776708, 'finalStaticMargin': 2.8496815694562483, 'numberOfEvents': 1, 'maxVelocity': 118.43532890996468, 'drogueTriggerTime': 13.571428571428573, 'drogueInflatedTime': 15.590472415538585, 'drogueInflatedVelocity': 16.574855670090802}
{'outOfRailTime': 1.1635525656036867, 'outOfRailVelocity': 21.515609084790736, 'apogeeTime': 14.44664398825565, 'apogeeAltitude': 849.0539164428751, 'apogeeX': 101.31297832839164, 'apogeeY': 105.2899114759785, 'impactTime': 60.79992101387847, 'impactX': 384.2768557611607, 'impactY': -6.800258125102965, 'impactVelocity': -19.207806863894447, 'initialStaticMargin': 1.726347206324526, 'outOfRailStaticMargin': 1.8898110188649333, 'finalStaticMargin': 2.700913837775602, 'numberOfEvents': 1, 'maxVelocity': 123.71123490400683, 'drogueTriggerTime': 13.409523809523812, 'drogueInflatedTime': 15.279339793681181, 'drogueInflatedVelocity': 13.02236480782488}
{'outOfRailTime': 1.3056698696100293, 'outOfRailVelocity': 19.517992778747217, 'apogeeTime': 13.846240261219242, 'apogeeAltitude': 736.5592736084257, 'apogeeX': 107.2383093449887, 'apogeeY': 105.45685436439554, 'impactTime': 61.18766176195391, 'impactX': 388.4319704964699, 'impactY': -14.408489799410754, 'impactVelocity': -16.49338489594377, 'initialStaticMargin': 1.7651986659630836, 'outOfRailStaticMargin': 1.948133760191923, 'finalStaticMargin': 2.849457958883721, 'numberOfEvents': 1, 'maxVelocity': 112.20668566538193, 'drogueTriggerTime': 12.847619047619048, 'drogueInflatedTime': 14.049579231663234, 'drogueInflatedVelocity': 11.699689950695067}
{'outOfRailTime': 1.1805277542138883, 'outOfRailVelocity': 21.34117232302234, 'apogeeTime': 15.167173088773813, 'apogeeAltitude': 849.3025129114822, 'apogeeX': 102.0783133911427, 'apogeeY': 112.86277985448655, 'impactTime': 61.72106853692734, 'impactX': 386.2764616889141, 'impactY': -3.253334151701532, 'impactVelocity': -19.707510873207998, 'initialStaticMargin': 1.601650569501822, 'outOfRailStaticMargin': 1.7726559047420867, 'finalStaticMargin': 2.6397943525874332, 'numberOfEvents': 1, 'maxVelocity': 124.21813501304841, 'drogueTriggerTime': 13.44761904761905, 'drogueInflatedTime': 13.976566494554188, 'drogueInflatedVelocity': 11.336761274357613}
{'outOfRailTime': 0.9819335716035736, 'outOfRailVelocity': 24.30924342532048, 'apogeeTime': 14.398875675765971, 'apogeeAltitude': 881.7901276149046, 'apogeeX': 90.68670420612273, 'apogeeY': 104.70816641145856, 'impactTime': 62.22641604752055, 'impactX': 377.12371971358294, 'impactY': -16.1501896337204, 'impactVelocity': -18.978281956486445, 'initialStaticMargin': 2.30429553860706, 'outOfRailStaticMargin': 2.4970244994854793, 'finalStaticMargin': 3.380928556348297, 'numberOfEvents': 1, 'maxVelocity': 128.19530458483922, 'drogueTriggerTime': 13.333333333333334, 'drogueInflatedTime': 15.727202744844663, 'drogueInflatedVelocity': 15.811233522838448}
{'outOfRailTime': 1.351926747973565, 'outOfRailVelocity': 19.51071173746059, 'apogeeTime': 14.998068453223382, 'apogeeAltitude': 876.7427247456258, 'apogeeX': 85.45822510880977, 'apogeeY': 119.51623231514758, 'impactTime': 69.84923911145204, 'impactX': 408.75160137920835, 'impactY': -34.274920821705365, 'impactVelocity': -16.739843653772763, 'initialStaticMargin': 1.9154603345599797, 'outOfRailStaticMargin': 2.0697305162549626, 'finalStaticMargin': 2.9053163935478987, 'numberOfEvents': 1, 'maxVelocity': 123.45927401653239, 'drogueTriggerTime': 14.066666666666668, 'drogueInflatedTime': 15.184433130609646, 'drogueInflatedVelocity': 10.362238023015898}
{'outOfRailTime': 1.2775851888268641, 'outOfRailVelocity': 20.088845743318124, 'apogeeTime': 14.532110155761277, 'apogeeAltitude': 826.9867010303417, 'apogeeX': 73.08370404493962, 'apogeeY': 114.12187781912866, 'impactTime': 59.97350175062466, 'impactX': 333.40071629987693, 'impactY': 10.861000824399586, 'impactVelocity': -18.73923277332072, 'initialStaticMargin': 2.383551159257824, 'outOfRailStaticMargin': 2.5534587483605127, 'finalStaticMargin': 3.413711615393818, 'numberOfEvents': 1, 'maxVelocity': 119.29158298286133, 'drogueTriggerTime': 13.561904761904763, 'drogueInflatedTime': 15.975914897753736, 'drogueInflatedVelocity': 16.65257726067825}
{'outOfRailTime': 1.074122517757286, 'outOfRailVelocity': 22.629719850349407, 'apogeeTime': 13.918905612585531, 'apogeeAltitude': 802.8617164360294, 'apogeeX': 105.41191945564438, 'apogeeY': 106.1139329306692, 'impactTime': 65.21770925591713, 'impactX': 410.955056021343, 'impactY': -35.37154960325404, 'impactVelocity': -16.261834882441914, 'initialStaticMargin': 1.609747544386007, 'outOfRailStaticMargin': 1.7858451321309066, 'finalStaticMargin': 2.6059767158679583, 'numberOfEvents': 1, 'maxVelocity': 121.6340912249055, 'drogueTriggerTime': 13.104761904761906, 'drogueInflatedTime': 14.49347709426874, 'drogueInflatedVelocity': 12.196746213677866}
{'outOfRailTime': 1.1157043252582466, 'outOfRailVelocity': 22.093193429865778, 'apogeeTime': 14.412505185182777, 'apogeeAltitude': 850.7745684062029, 'apogeeX': 70.55310521379883, 'apogeeY': 93.37180578465593, 'impactTime': 59.236436506813455, 'impactX': 330.0083339839765, 'impactY': -12.546366251027388, 'impactVelocity': -20.223762663183496, 'initialStaticMargin': 2.576315187543865, 'outOfRailStaticMargin': 2.7676906435046402, 'finalStaticMargin': 3.690823028340218, 'numberOfEvents': 1, 'maxVelocity': 123.19393630815634, 'drogueTriggerTime': 13.42857142857143, 'drogueInflatedTime': 14.957487270255733, 'drogueInflatedVelocity': 9.820225120774817}
{'outOfRailTime': 1.3773158304863307, 'outOfRailVelocity': 18.983905937790894, 'apogeeTime': 14.453049956025108, 'apogeeAltitude': 790.7837295766019, 'apogeeX': 80.61447351534005, 'apogeeY': 122.99315902074352, 'impactTime': 63.510150466270325, 'impactX': 362.62201395359307, 'impactY': 1.8904507291262151, 'impactVelocity': -16.915785810700612, 'initialStaticMargin': 2.3182665962825584, 'outOfRailStaticMargin': 2.492794873268737, 'finalStaticMargin': 3.388574530739739, 'numberOfEvents': 1, 'maxVelocity': 114.98386234837099, 'drogueTriggerTime': 13.552380952380954, 'drogueInflatedTime': 14.938189643714788, 'drogueInflatedVelocity': 11.755071635075364}
{'outOfRailTime': 1.042754049437001, 'outOfRailVelocity': 23.413360608174273, 'apogeeTime': 14.590243265402075, 'apogeeAltitude': 899.2572755631945, 'apogeeX': 142.92465659022218, 'apogeeY': 143.64944597222606, 'impactTime': 64.6246995919047, 'impactX': 466.00871666409734, 'impactY': 27.349560619341155, 'impactVelocity': -18.289789493623953, 'initialStaticMargin': 2.0500958218614516, 'outOfRailStaticMargin': 2.2253145585850618, 'finalStaticMargin': 3.0772097205811115, 'numberOfEvents': 1, 'maxVelocity': 130.34655101426694, 'drogueTriggerTime': 13.742857142857144, 'drogueInflatedTime': 16.252012062573275, 'drogueInflatedVelocity': 20.815403862738787}
{'outOfRailTime': 1.2008518974506517, 'outOfRailVelocity': 21.237331252144294, 'apogeeTime': 14.94429784159337, 'apogeeAltitude': 907.3356910463829, 'apogeeX': 122.80900285291784, 'apogeeY': 144.0117407839883, 'impactTime': 71.41032551106586, 'impactX': 473.6445320661293, 'impactY': -10.423732569915654, 'impactVelocity': -16.888072859642016, 'initialStaticMargin': 2.0525841403682232, 'outOfRailStaticMargin': 2.224290519475281, 'finalStaticMargin': 3.1318559622437543, 'numberOfEvents': 1, 'maxVelocity': 128.58302538008672, 'drogueTriggerTime': 13.980952380952383, 'drogueInflatedTime': 14.973835212376983, 'drogueInflatedVelocity': 13.0051601489338}
{'outOfRailTime': 1.0624508959106782, 'outOfRailVelocity': 22.914141296575345, 'apogeeTime': 14.221638035748082, 'apogeeAltitude': 827.5164098729435, 'apogeeX': 79.21713418918908, 'apogeeY': 84.70015548208121, 'impactTime': 60.070654247083894, 'impactX': 348.5331769028535, 'impactY': -32.16942444050947, 'impactVelocity': -19.509948296983847, 'initialStaticMargin': 1.4748642420477682, 'outOfRailStaticMargin': 1.642746053532966, 'finalStaticMargin': 2.4319256833136857, 'numberOfEvents': 1, 'maxVelocity': 123.96801662595051, 'drogueTriggerTime': 13.057142857142859, 'drogueInflatedTime': 14.014814738740641, 'drogueInflatedVelocity': 8.37998223129963}
{'outOfRailTime': 0.8621613055792984, 'outOfRailVelocity': 26.98200603761365, 'apogeeTime': 14.46123564206042, 'apogeeAltitude': 931.4567468331184, 'apogeeX': 140.73374800710556, 'apogeeY': 125.65533539806553, 'impactTime': 66.96007218976607, 'impactX': 479.0853635332524, 'impactY': -12.860825273289086, 'impactVelocity': -18.189979116197783, 'initialStaticMargin': 2.097596280923488, 'outOfRailStaticMargin': 2.2792552211789707, 'finalStaticMargin': 3.0834665253447904, 'numberOfEvents': 1, 'maxVelocity': 136.67180053857976, 'drogueTriggerTime': 13.62857142857143, 'drogueInflatedTime': 15.677730997361822, 'drogueInflatedVelocity': 17.129857622300314}
{'outOfRailTime': 0.9047118828043752, 'outOfRailVelocity': 25.815924344727875, 'apogeeTime': 14.019080167507106, 'apogeeAltitude': 856.8221100376554, 'apogeeX': 124.736860368629, 'apogeeY': 95.59218776313722, 'impactTime': 64.02057757941238, 'impactX': 438.68549807896983, 'impactY': -41.662023513929206, 'impactVelocity': -17.9155989631047, 'initialStaticMargin': 1.6859995088481499, 'outOfRailStaticMargin': 1.85532195448387, 'finalStaticMargin': 2.590651486157826, 'numberOfEvents': 1, 'maxVelocity': 129.37255381334995, 'drogueTriggerTime': 13.066666666666668, 'drogueInflatedTime': 14.589351225263679, 'drogueInflatedVelocity': 12.456074748278066}
{'outOfRailTime': 0.9763614187766656, 'outOfRailVelocity': 24.359038203110778, 'apogeeTime': 14.329539780493, 'apogeeAltitude': 873.5354543768526, 'apogeeX': 60.77417738356853, 'apogeeY': 75.93996580303575, 'impactTime': 63.69668041423148, 'impactX': 341.5029018946348, 'impactY': -64.52773445532155, 'impactVelocity': -18.556539239635423, 'initialStaticMargin': 2.669953342662828, 'outOfRailStaticMargin': 2.8695099460838986, 'finalStaticMargin': 3.7747104102090083, 'numberOfEvents': 1, 'maxVelocity': 127.23244826335112, 'drogueTriggerTime': 13.419047619047621, 'drogueInflatedTime': 14.858971497346012, 'drogueInflatedVelocity': 8.553778695715653}
{'outOfRailTime': 0.973770367660726, 'outOfRailVelocity': 24.16160303350184, 'apogeeTime': 13.68463481715004, 'apogeeAltitude': 787.773333450192, 'apogeeX': 124.46709484511992, 'apogeeY': 112.16035045785047, 'impactTime': 60.789265733602114, 'impactX': 418.0115263132229, 'impactY': -2.316226862028749, 'impactVelocity': -17.679285588614785, 'initialStaticMargin': 2.1692841243186893, 'outOfRailStaticMargin': 2.3708891147090956, 'finalStaticMargin': 3.240200707046413, 'numberOfEvents': 1, 'maxVelocity': 120.75987879399646, 'drogueTriggerTime': 12.780952380952382, 'drogueInflatedTime': 14.113398157248344, 'drogueInflatedVelocity': 13.116526910916908}
{'outOfRailTime': 1.2366277998483817, 'outOfRailVelocity': 20.60885269980896, 'apogeeTime': 14.524984606696485, 'apogeeAltitude': 838.008000006311, 'apogeeX': 105.21121606672529, 'apogeeY': 123.78716237987669, 'impactTime': 64.41320677978771, 'impactX': 405.6480647431574, 'impactY': -1.416121002965904, 'impactVelocity': -17.316434640270757, 'initialStaticMargin': 2.234898003849774, 'outOfRailStaticMargin': 2.3967751446044185, 'finalStaticMargin': 3.2146204016869038, 'numberOfEvents': 1, 'maxVelocity': 121.54627782286448, 'drogueTriggerTime': 13.514285714285716, 'drogueInflatedTime': 15.585379630849905, 'drogueInflatedVelocity': 15.296480997270624}
{'outOfRailTime': 1.1165644463824473, 'outOfRailVelocity': 22.368857949259006, 'apogeeTime': 14.809161205378015, 'apogeeAltitude': 912.2146381908963, 'apogeeX': 81.64070341432375, 'apogeeY': 89.76027213407258, 'impactTime': 62.92639847156306, 'impactX': 367.542828316691, 'impactY': -39.51718999934307, 'impactVelocity': -19.56701938979452, 'initialStaticMargin': 2.1671648925474742, 'outOfRailStaticMargin': 2.3259263887188673, 'finalStaticMargin': 3.1274943260412456, 'numberOfEvents': 1, 'maxVelocity': 129.98321874882728, 'drogueTriggerTime': 13.8, 'drogueInflatedTime': 16.05578337688671, 'drogueInflatedVelocity': 14.444826297424234}
{'outOfRailTime': 1.2206311462027906, 'outOfRailVelocity': 20.9608612890319, 'apogeeTime': 14.873456728215615, 'apogeeAltitude': 892.3834851771487, 'apogeeX': 99.85549024773705, 'apogeeY': 117.06279591388184, 'impactTime': 68.88565855833625, 'impactX': 425.7832756913832, 'impactY': -32.47983703578053, 'impactVelocity': -17.2149044315881, 'initialStaticMargin': 2.16296580181073, 'outOfRailStaticMargin': 2.3320848520927226, 'finalStaticMargin': 3.2212219731373275, 'numberOfEvents': 1, 'maxVelocity': 126.81219344150425, 'drogueTriggerTime': 13.971428571428573, 'drogueInflatedTime': 15.314542960307367, 'drogueInflatedVelocity': 11.455403017890873}
{'outOfRailTime': 0.9469669123205531, 'outOfRailVelocity': 25.04806476303487, 'apogeeTime': 14.164004354447087, 'apogeeAltitude': 872.8579872137502, 'apogeeX': 113.45370152248489, 'apogeeY': 95.90298105165856, 'impactTime': 64.57134628073783, 'impactX': 424.94155260168327, 'impactY': -44.222576049643415, 'impactVelocity': -17.97356731238867, 'initialStaticMargin': 1.2914161763717602, 'outOfRailStaticMargin': 1.481173884068398, 'finalStaticMargin': 2.3589986284621287, 'numberOfEvents': 1, 'maxVelocity': 131.0375908330345, 'drogueTriggerTime': 13.190476190476192, 'drogueInflatedTime': 14.946188896884614, 'drogueInflatedVelocity': 12.81300774513914}
{'outOfRailTime': 1.1956874742129184, 'outOfRailVelocity': 21.216861753209773, 'apogeeTime': 14.937860286204408, 'apogeeAltitude': 902.3212303086541, 'apogeeX': 103.91080295947147, 'apogeeY': 139.82361636203925, 'impactTime': 70.94498843485744, 'impactX': 443.34781625057326, 'impactY': -12.653978392086264, 'impactVelocity': -16.82691115440401, 'initialStaticMargin': 2.5764665627382635, 'outOfRailStaticMargin': 2.762164867301707, 'finalStaticMargin': 3.72967177173166, 'numberOfEvents': 1, 'maxVelocity': 127.01276681720152, 'drogueTriggerTime': 14.04761904761905, 'drogueInflatedTime': 15.202547046797616, 'drogueInflatedVelocity': 12.266167238868128}
{'outOfRailTime': 0.8837675189843516, 'outOfRailVelocity': 26.418893833928887, 'apogeeTime': 14.318001923950238, 'apogeeAltitude': 908.7965347288718, 'apogeeX': 100.49033013081885, 'apogeeY': 109.76547233140793, 'impactTime': 65.08565879899278, 'impactX': 410.19598417457456, 'impactY': -26.121644553506037, 'impactVelocity': -18.46229784649715, 'initialStaticMargin': 1.829675657446745, 'outOfRailStaticMargin': 2.0042013359140003, 'finalStaticMargin': 2.779417389828787, 'numberOfEvents': 1, 'maxVelocity': 134.47447362609844, 'drogueTriggerTime': 13.380952380952381, 'drogueInflatedTime': 15.37988232668824, 'drogueInflatedVelocity': 14.264483428515906}
{'outOfRailTime': 1.1587824362979353, 'outOfRailVelocity': 21.49386332749222, 'apogeeTime': 14.699213616882432, 'apogeeAltitude': 828.4291276345771, 'apogeeX': 57.75818058017661, 'apogeeY': 89.20205334120747, 'impactTime': 60.04189442572234, 'impactX': 312.2878835477205, 'impactY': -24.575732823005566, 'impactVelocity': -19.803280728738, 'initialStaticMargin': 3.0248828690189025, 'outOfRailStaticMargin': 3.195262967560752, 'finalStaticMargin': 4.010680066614507, 'numberOfEvents': 1, 'maxVelocity': 120.6997155835232, 'drogueTriggerTime': 13.43809523809524, 'drogueInflatedTime': 14.097206275065759, 'drogueInflatedVelocity': 7.819281376162341}
{'outOfRailTime': 0.8918493720845265, 'outOfRailVelocity': 26.13894165730144, 'apogeeTime': 14.185583296480116, 'apogeeAltitude': 885.3685994691677, 'apogeeX': 119.90483065702334, 'apogeeY': 104.14498159401394, 'impactTime': 62.353306332395235, 'impactX': 424.0670465769038, 'impactY': -19.254029686504527, 'impactVelocity': -19.11789318187556, 'initialStaticMargin': 1.8257089961985329, 'outOfRailStaticMargin': 2.0152828328213057, 'finalStaticMargin': 2.8486196622751536, 'numberOfEvents': 1, 'maxVelocity': 131.70698961577418, 'drogueTriggerTime': 13.180952380952382, 'drogueInflatedTime': 15.159858951358265, 'drogueInflatedVelocity': 14.403824518568433}
{'outOfRailTime': 1.0847939759707004, 'outOfRailVelocity': 22.528759255588568, 'apogeeTime': 14.12330372400251, 'apogeeAltitude': 825.6421251237919, 'apogeeX': 97.25684560582386, 'apogeeY': 111.31572044699627, 'impactTime': 68.31068514790871, 'impactX': 416.21750998018183, 'impactY': -43.35223402939987, 'impactVelocity': -15.77581307811673, 'initialStaticMargin': 2.07931913453123, 'outOfRailStaticMargin': 2.2622749927094654, 'finalStaticMargin': 3.1294459897221856, 'numberOfEvents': 1, 'maxVelocity': 123.05592438330358, 'drogueTriggerTime': 13.247619047619049, 'drogueInflatedTime': 14.642636170741762, 'drogueInflatedVelocity': 11.720681746105242}
{'outOfRailTime': 1.4964505008336897, 'outOfRailVelocity': 18.21444187362285, 'apogeeTime': 15.31903325172253, 'apogeeAltitude': 862.5937992779882, 'apogeeX': 100.09925954904651, 'apogeeY': 128.2589155460509, 'impactTime': 67.87392067867088, 'impactX': 416.3886331431107, 'impactY': -11.444100926999178, 'impactVelocity': -17.393199295949216, 'initialStaticMargin': 1.8072890252566567, 'outOfRailStaticMargin': 1.9585391981124396, 'finalStaticMargin': 2.8088256362823896, 'numberOfEvents': 1, 'maxVelocity': 120.65604559720995, 'drogueTriggerTime': 14.247619047619049, 'drogueInflatedTime': 15.090130262400498, 'drogueInflatedVelocity': 11.407351301512652}
{'outOfRailTime': 1.2040275337055715, 'outOfRailVelocity': 21.119348905683513, 'apogeeTime': 14.715385709102813, 'apogeeAltitude': 876.3668763810433, 'apogeeX': 82.72938136141137, 'apogeeY': 99.93256081731965, 'impactTime': 68.62713469278307, 'impactX': 397.94211165525434, 'impactY': -57.01755087770615, 'impactVelocity': -16.688042180285496, 'initialStaticMargin': 1.8716677095708993, 'outOfRailStaticMargin': 2.035640070220532, 'finalStaticMargin': 2.8840478001661745, 'numberOfEvents': 1, 'maxVelocity': 125.81490133849297, 'drogueTriggerTime': 13.866666666666667, 'drogueInflatedTime': 15.603398478043243, 'drogueInflatedVelocity': 12.355003244004347}
{'outOfRailTime': 1.2679153119293118, 'outOfRailVelocity': 20.023988755034658, 'apogeeTime': 14.00502000223095, 'apogeeAltitude': 764.5204261835752, 'apogeeX': 87.34270057826187, 'apogeeY': 92.48391504568282, 'impactTime': 62.807538188687936, 'impactX': 366.72379619862755, 'impactY': -40.98117381983478, 'impactVelocity': -16.064850045472564, 'initialStaticMargin': 2.05248192363473, 'outOfRailStaticMargin': 2.224576545654633, 'finalStaticMargin': 3.057973650450115, 'numberOfEvents': 1, 'maxVelocity': 114.32016003377933, 'drogueTriggerTime': 12.838095238095239, 'drogueInflatedTime': 15.09136037950856, 'drogueInflatedVelocity': 14.019667229707302}
{'outOfRailTime': 1.0011217063143159, 'outOfRailVelocity': 23.77772150350192, 'apogeeTime': 14.491621947057924, 'apogeeAltitude': 817.1386280721485, 'apogeeX': 100.52956676550563, 'apogeeY': 94.36260019133644, 'impactTime': 65.05695707392134, 'impactX': 401.50921319638707, 'impactY': -51.66300118109699, 'impactVelocity': -17.135872801473713, 'initialStaticMargin': 2.152162484411299, 'outOfRailStaticMargin': 2.3439167765388524, 'finalStaticMargin': 3.198850893901953, 'numberOfEvents': 1, 'maxVelocity': 122.5532124584903, 'drogueTriggerTime': 12.971428571428573, 'drogueInflatedTime': 13.61083445139492, 'drogueInflatedVelocity': 10.366121079495954}
